Date,ftse
2007-12-21,6434.10009765625
2007-12-24,6434.10009765625
2007-12-25,6434.10009765625
2007-12-26,6434.10009765625
2007-12-27,6497.7998046875
2007-12-28,6476.89990234375
2007-12-31,6476.89990234375
2008-01-01,6476.89990234375
2008-01-02,6416.7001953125
2008-01-03,6479.39990234375
2008-01-04,6348.5
2008-01-07,6335.7001953125
2008-01-08,6356.5
2008-01-09,6272.7001953125
2008-01-10,6222.7001953125
2008-01-11,6202
2008-01-14,6215.7001953125
2008-01-15,6025.60009765625
2008-01-16,5942.89990234375
2008-01-17,5902.39990234375
2008-01-18,5901.7001953125
2008-01-21,5578.2001953125
2008-01-22,5740.10009765625
2008-01-23,5609.39990234375
2008-01-24,5875.7998046875
2008-01-25,5869
2008-01-28,5788.89990234375
2008-01-29,5885.2001953125
2008-01-30,5837.2998046875
2008-01-31,5879.7998046875
2008-02-01,6029.2001953125
2008-02-04,6026.2001953125
2008-02-05,5868
2008-02-06,5875.39990234375
2008-02-07,5724.10009765625
2008-02-08,5784
2008-02-11,5707.7001953125
2008-02-12,5910
2008-02-13,5880.10009765625
2008-02-14,5879.2998046875
2008-02-15,5787.60009765625
2008-02-18,5946.60009765625
2008-02-19,5966.89990234375
2008-02-20,5893.60009765625
2008-02-21,5932.2001953125
2008-02-22,5888.5
2008-02-25,5999.5
2008-02-26,6087.39990234375
2008-02-27,6076.5
2008-02-28,5965.7001953125
2008-02-29,5884.2998046875
2008-03-03,5818.60009765625
2008-03-04,5767.7001953125
2008-03-05,5853.5
2008-03-06,5766.39990234375
2008-03-07,5699.89990234375
2008-03-10,5629.10009765625
2008-03-11,5690.39990234375
2008-03-12,5776.39990234375
2008-03-13,5692.39990234375
2008-03-14,5631.7001953125
2008-03-17,5414.39990234375
2008-03-18,5605.7998046875
2008-03-19,5545.60009765625
2008-03-20,5495.2001953125
2008-03-21,5495.2001953125
2008-03-24,5495.2001953125
2008-03-25,5689.10009765625
2008-03-26,5660.39990234375
2008-03-27,5717.5
2008-03-28,5692.89990234375
2008-03-31,5702.10009765625
2008-04-01,5852.60009765625
2008-04-02,5915.89990234375
2008-04-03,5891.2998046875
2008-04-04,5947.10009765625
2008-04-07,6014.7998046875
2008-04-08,5990.2001953125
2008-04-09,5983.89990234375
2008-04-10,5965.10009765625
2008-04-11,5895.5
2008-04-14,5831.60009765625
2008-04-15,5906.89990234375
2008-04-16,6046.2001953125
2008-04-17,5980.39990234375
2008-04-18,6056.60009765625
2008-04-21,6053
2008-04-22,6034.7001953125
2008-04-23,6083.60009765625
2008-04-24,6050.7001953125
2008-04-25,6091.39990234375
2008-04-28,6090.39990234375
2008-04-29,6089.39990234375
2008-04-30,6087.2998046875
2008-05-01,6087.2998046875
2008-05-02,6215.5
2008-05-05,6215.5
2008-05-06,6215.2998046875
2008-05-07,6261
2008-05-08,6270.7998046875
2008-05-09,6204.7001953125
2008-05-12,6220.7001953125
2008-05-13,6211.89990234375
2008-05-14,6216
2008-05-15,6251.7998046875
2008-05-16,6304.2998046875
2008-05-19,6376.5
2008-05-20,6191.60009765625
2008-05-21,6198.10009765625
2008-05-22,6181.60009765625
2008-05-23,6087.2998046875
2008-05-26,6087.2998046875
2008-05-27,6058.5
2008-05-28,6069.60009765625
2008-05-29,6068.10009765625
2008-05-30,6053.5
2008-06-02,6007.60009765625
2008-06-03,6057.7001953125
2008-06-04,5970.10009765625
2008-06-05,5995.2998046875
2008-06-06,5906.7998046875
2008-06-09,5877.60009765625
2008-06-10,5827.2998046875
2008-06-11,5723.2998046875
2008-06-12,5790.5
2008-06-13,5802.7998046875
2008-06-16,5794.60009765625
2008-06-17,5861.89990234375
2008-06-18,5756.89990234375
2008-06-19,5708.39990234375
2008-06-20,5620.7998046875
2008-06-23,5667.2001953125
2008-06-24,5634.7001953125
2008-06-25,5666.10009765625
2008-06-26,5518.2001953125
2008-06-27,5530
2008-06-30,5625.89990234375
2008-07-01,5479.89990234375
2008-07-02,5426.2998046875
2008-07-03,5476.60009765625
2008-07-04,5412.7998046875
2008-07-07,5512.7001953125
2008-07-08,5440.5
2008-07-09,5529.60009765625
2008-07-10,5406.7998046875
2008-07-11,5261.60009765625
2008-07-14,5300.39990234375
2008-07-15,5171.89990234375
2008-07-16,5150.60009765625
2008-07-17,5286.2998046875
2008-07-18,5376.39990234375
2008-07-21,5404.2998046875
2008-07-22,5364.2001953125
2008-07-23,5449.89990234375
2008-07-24,5362.2998046875
2008-07-25,5352.60009765625
2008-07-28,5312.60009765625
2008-07-29,5319.2001953125
2008-07-30,5420.7001953125
2008-07-31,5411.89990234375
2008-08-01,5354.7001953125
2008-08-04,5320.2001953125
2008-08-05,5454.5
2008-08-06,5486.10009765625
2008-08-07,5477.5
2008-08-08,5489.2001953125
2008-08-11,5541.7998046875
2008-08-12,5534.5
2008-08-13,5448.60009765625
2008-08-14,5497.5
2008-08-15,5454.7998046875
2008-08-18,5450.2001953125
2008-08-19,5320.39990234375
2008-08-20,5371.7998046875
2008-08-21,5370.2001953125
2008-08-22,5505.60009765625
2008-08-25,5505.60009765625
2008-08-26,5470.7001953125
2008-08-27,5528.2001953125
2008-08-28,5601.2001953125
2008-08-29,5636.60009765625
2008-09-01,5602.7998046875
2008-09-02,5620.7001953125
2008-09-03,5499.7001953125
2008-09-04,5362.10009765625
2008-09-05,5240.7001953125
2008-09-08,5446.2998046875
2008-09-09,5415.60009765625
2008-09-10,5366.2001953125
2008-09-11,5318.39990234375
2008-09-12,5416.7001953125
2008-09-15,5204.2001953125
2008-09-16,5025.60009765625
2008-09-17,4912.39990234375
2008-09-18,4880
2008-09-19,5311.2998046875
2008-09-22,5236.2998046875
2008-09-23,5136.10009765625
2008-09-24,5095.60009765625
2008-09-25,5197
2008-09-26,5088.5
2008-09-29,4818.7998046875
2008-09-30,4902.5
2008-10-01,4959.60009765625
2008-10-02,4870.2998046875
2008-10-03,4980.2998046875
2008-10-06,4589.2001953125
2008-10-07,4605.2001953125
2008-10-08,4366.7001953125
2008-10-09,4313.7998046875
2008-10-10,3932.10009765625
2008-10-13,4256.89990234375
2008-10-14,4394.2001953125
2008-10-15,4079.60009765625
2008-10-16,3861.39990234375
2008-10-17,4063
2008-10-20,4282.7001953125
2008-10-21,4229.7001953125
2008-10-22,4040.89990234375
2008-10-23,4087.80004882813
2008-10-24,3883.39990234375
2008-10-27,3852.60009765625
2008-10-28,3926.39990234375
2008-10-29,4242.5
2008-10-30,4291.7001953125
2008-10-31,4377.2998046875
2008-11-03,4443.2998046875
2008-11-04,4639.5
2008-11-05,4530.7001953125
2008-11-06,4272.39990234375
2008-11-07,4365
2008-11-10,4403.89990234375
2008-11-11,4246.7001953125
2008-11-12,4182
2008-11-13,4169.2001953125
2008-11-14,4233
2008-11-17,4132.2001953125
2008-11-18,4208.60009765625
2008-11-19,4005.69995117188
2008-11-20,3875
2008-11-21,3781
2008-11-24,4153
2008-11-25,4171.2998046875
2008-11-26,4152.7001953125
2008-11-27,4226.10009765625
2008-11-28,4288
2008-12-01,4065.5
2008-12-02,4122.89990234375
2008-12-03,4170
2008-12-04,4163.60009765625
2008-12-05,4049.39990234375
2008-12-08,4300.10009765625
2008-12-09,4381.2998046875
2008-12-10,4367.2998046875
2008-12-11,4388.7001953125
2008-12-12,4280.39990234375
2008-12-15,4277.60009765625
2008-12-16,4309.10009765625
2008-12-17,4324.2001953125
2008-12-18,4330.7001953125
2008-12-19,4286.89990234375
2008-12-22,4249.2001953125
2008-12-23,4256
2008-12-24,4256
2008-12-25,4256
2008-12-26,4256
2008-12-29,4319.39990234375
2008-12-30,4392.7001953125
2008-12-31,4392.7001953125
2009-01-01,4392.7001953125
2009-01-02,4561.7998046875
2009-01-05,4579.60009765625
2009-01-06,4638.89990234375
2009-01-07,4507.5
2009-01-08,4505.39990234375
2009-01-09,4448.5
2009-01-12,4426.2001953125
2009-01-13,4399.2001953125
2009-01-14,4180.60009765625
2009-01-15,4121.10009765625
2009-01-16,4147.10009765625
2009-01-19,4108.5
2009-01-20,4091.39990234375
2009-01-21,4059.89990234375
2009-01-22,4052.19995117188
2009-01-23,4052.5
2009-01-26,4209
2009-01-27,4194.39990234375
2009-01-28,4295.2001953125
2009-01-29,4190.10009765625
2009-01-30,4149.60009765625
2009-02-02,4077.80004882813
2009-02-03,4164.5
2009-02-04,4228.60009765625
2009-02-05,4228.89990234375
2009-02-06,4291.89990234375
2009-02-09,4307.60009765625
2009-02-10,4213.10009765625
2009-02-11,4234.2998046875
2009-02-12,4202.2001953125
2009-02-13,4189.60009765625
2009-02-16,4134.7998046875
2009-02-17,4034.10009765625
2009-02-18,4006.80004882813
2009-02-19,4018.39990234375
2009-02-20,3889.10009765625
2009-02-23,3850.69995117187
2009-02-24,3816.39990234375
2009-02-25,3849
2009-02-26,3915.60009765625
2009-02-27,3830.10009765625
2009-03-02,3625.80004882812
2009-03-03,3512.10009765625
2009-03-04,3645.89990234375
2009-03-05,3529.89990234375
2009-03-06,3530.69995117187
2009-03-09,3542.39990234375
2009-03-10,3715.19995117188
2009-03-11,3693.80004882812
2009-03-12,3712.10009765625
2009-03-13,3753.69995117188
2009-03-16,3864
2009-03-17,3857.10009765625
2009-03-18,3805
2009-03-19,3816.89990234375
2009-03-20,3842.89990234375
2009-03-23,3952.80004882812
2009-03-24,3911.5
2009-03-25,3900.30004882813
2009-03-26,3925.19995117188
2009-03-27,3898.89990234375
2009-03-30,3762.89990234375
2009-03-31,3926.10009765625
2009-04-01,3955.60009765625
2009-04-02,4125
2009-04-03,4029.69995117188
2009-04-06,3993.5
2009-04-07,3930.5
2009-04-08,3925.5
2009-04-09,3983.69995117188
2009-04-10,3983.69995117188
2009-04-13,3983.69995117188
2009-04-14,3989
2009-04-15,3968.39990234375
2009-04-16,4053
2009-04-17,4092.80004882813
2009-04-20,3990.89990234375
2009-04-21,3987.5
2009-04-22,4030.69995117188
2009-04-23,4018.19995117188
2009-04-24,4156
2009-04-27,4167
2009-04-28,4096.39990234375
2009-04-29,4189.60009765625
2009-04-30,4243.7001953125
2009-05-01,4243.2001953125
2009-05-04,4243.2001953125
2009-05-05,4336.89990234375
2009-05-06,4396.5
2009-05-07,4398.7001953125
2009-05-08,4462.10009765625
2009-05-11,4435.5
2009-05-12,4425.5
2009-05-13,4331.39990234375
2009-05-14,4362.60009765625
2009-05-15,4348.10009765625
2009-05-18,4446.5
2009-05-19,4482.2998046875
2009-05-20,4468.39990234375
2009-05-21,4345.5
2009-05-22,4365.2998046875
2009-05-25,4365.2998046875
2009-05-26,4411.7001953125
2009-05-27,4416.2001953125
2009-05-28,4387.5
2009-05-29,4417.89990234375
2009-06-01,4506.2001953125
2009-06-02,4477
2009-06-03,4383.39990234375
2009-06-04,4386.89990234375
2009-06-05,4438.60009765625
2009-06-08,4405.2001953125
2009-06-09,4404.7998046875
2009-06-10,4436.7998046875
2009-06-11,4461.89990234375
2009-06-12,4442
2009-06-15,4326
2009-06-16,4328.60009765625
2009-06-17,4278.5
2009-06-18,4280.89990234375
2009-06-19,4345.89990234375
2009-06-22,4234.10009765625
2009-06-23,4230
2009-06-24,4280
2009-06-25,4252.60009765625
2009-06-26,4241
2009-06-29,4294
2009-06-30,4249.2001953125
2009-07-01,4340.7001953125
2009-07-02,4234.2998046875
2009-07-03,4236.2998046875
2009-07-06,4194.89990234375
2009-07-07,4187
2009-07-08,4140.2001953125
2009-07-09,4158.7001953125
2009-07-10,4127.2001953125
2009-07-13,4202.10009765625
2009-07-14,4237.7001953125
2009-07-15,4346.5
2009-07-16,4361.7998046875
2009-07-17,4388.7998046875
2009-07-20,4443.60009765625
2009-07-21,4481.2001953125
2009-07-22,4493.7001953125
2009-07-23,4559.7998046875
2009-07-24,4576.60009765625
2009-07-27,4586.10009765625
2009-07-28,4528.7998046875
2009-07-29,4547.5
2009-07-30,4631.60009765625
2009-07-31,4608.39990234375
2009-08-03,4682.5
2009-08-04,4671.39990234375
2009-08-05,4647.10009765625
2009-08-06,4690.5
2009-08-07,4731.60009765625
2009-08-10,4722.2001953125
2009-08-11,4671.2998046875
2009-08-12,4716.7998046875
2009-08-13,4755.5
2009-08-14,4714
2009-08-17,4645
2009-08-18,4685.7998046875
2009-08-19,4689.7001953125
2009-08-20,4756.60009765625
2009-08-21,4850.89990234375
2009-08-24,4896.2001953125
2009-08-25,4916.7998046875
2009-08-26,4890.60009765625
2009-08-27,4869.39990234375
2009-08-28,4908.89990234375
2009-08-31,4908.89990234375
2009-09-01,4819.7001953125
2009-09-02,4817.60009765625
2009-09-03,4796.7998046875
2009-09-04,4851.7001953125
2009-09-07,4933.2001953125
2009-09-08,4947.2998046875
2009-09-09,5004.2998046875
2009-09-10,4987.7001953125
2009-09-11,5011.5
2009-09-14,5018.89990234375
2009-09-15,5042.10009765625
2009-09-16,5124.10009765625
2009-09-17,5164
2009-09-18,5172.89990234375
2009-09-21,5134.39990234375
2009-09-22,5142.60009765625
2009-09-23,5139.39990234375
2009-09-24,5079.2998046875
2009-09-25,5082.2001953125
2009-09-28,5165.7001953125
2009-09-29,5159.7001953125
2009-09-30,5133.89990234375
2009-10-01,5047.7998046875
2009-10-02,4988.7001953125
2009-10-05,5024.2998046875
2009-10-06,5138
2009-10-07,5108.89990234375
2009-10-08,5154.60009765625
2009-10-09,5161.89990234375
2009-10-12,5210.2001953125
2009-10-13,5154.2001953125
2009-10-14,5256.10009765625
2009-10-15,5223
2009-10-16,5190.2001953125
2009-10-19,5281.5
2009-10-20,5243.39990234375
2009-10-21,5257.89990234375
2009-10-22,5207.39990234375
2009-10-23,5242.60009765625
2009-10-26,5191.7001953125
2009-10-27,5201
2009-10-28,5080.39990234375
2009-10-29,5137.7001953125
2009-10-30,5044.60009765625
2009-11-02,5104.5
2009-11-03,5037.2001953125
2009-11-04,5107.89990234375
2009-11-05,5125.60009765625
2009-11-06,5142.7001953125
2009-11-09,5235.2001953125
2009-11-10,5230.60009765625
2009-11-11,5266.7998046875
2009-11-12,5276.5
2009-11-13,5296.39990234375
2009-11-16,5382.7001953125
2009-11-17,5345.89990234375
2009-11-18,5342.10009765625
2009-11-19,5267.7001953125
2009-11-20,5251.39990234375
2009-11-23,5355.5
2009-11-24,5324
2009-11-25,5364.7998046875
2009-11-26,5194.10009765625
2009-11-27,5245.7001953125
2009-11-30,5190.7001953125
2009-12-01,5312.2001953125
2009-12-02,5327.39990234375
2009-12-03,5313
2009-12-04,5322.39990234375
2009-12-07,5310.7001953125
2009-12-08,5223.10009765625
2009-12-09,5203.89990234375
2009-12-10,5244.39990234375
2009-12-11,5261.60009765625
2009-12-14,5315.2998046875
2009-12-15,5285.7998046875
2009-12-16,5320.2998046875
2009-12-17,5217.60009765625
2009-12-18,5196.7998046875
2009-12-21,5294
2009-12-22,5328.7001953125
2009-12-23,5372.39990234375
2009-12-24,5372.39990234375
2009-12-25,5372.39990234375
2009-12-28,5372.39990234375
2009-12-29,5437.60009765625
2009-12-30,5397.89990234375
2009-12-31,5397.89990234375
2010-01-01,5397.89990234375
2010-01-04,5500.2998046875
2010-01-05,5522.5
2010-01-06,5530
2010-01-07,5526.7001953125
2010-01-08,5534.2001953125
2010-01-11,5538.10009765625
2010-01-12,5498.7001953125
2010-01-13,5473.5
2010-01-14,5498.2001953125
2010-01-15,5455.39990234375
2010-01-18,5494.39990234375
2010-01-19,5513.10009765625
2010-01-20,5420.7998046875
2010-01-21,5335.10009765625
2010-01-22,5303
2010-01-25,5260.2998046875
2010-01-26,5276.89990234375
2010-01-27,5217.5
2010-01-28,5145.7001953125
2010-01-29,5188.5
2010-02-01,5247.39990234375
2010-02-02,5283.2998046875
2010-02-03,5253.2001953125
2010-02-04,5139.2998046875
2010-02-05,5060.89990234375
2010-02-08,5092.2998046875
2010-02-09,5111.7998046875
2010-02-10,5132
2010-02-11,5161.5
2010-02-12,5142.5
2010-02-15,5167.5
2010-02-16,5244.10009765625
2010-02-17,5276.60009765625
2010-02-18,5325.10009765625
2010-02-19,5358.2001953125
2010-02-22,5352.10009765625
2010-02-23,5315.10009765625
2010-02-24,5342.89990234375
2010-02-25,5278.2001953125
2010-02-26,5354.5
2010-03-01,5405.89990234375
2010-03-02,5484.10009765625
2010-03-03,5533.2001953125
2010-03-04,5527.2001953125
2010-03-05,5599.7998046875
2010-03-08,5606.7001953125
2010-03-09,5602.2998046875
2010-03-10,5640.60009765625
2010-03-11,5617.2998046875
2010-03-12,5625.7001953125
2010-03-15,5593.89990234375
2010-03-16,5620.39990234375
2010-03-17,5644.60009765625
2010-03-18,5642.60009765625
2010-03-19,5650.10009765625
2010-03-22,5644.5
2010-03-23,5673.60009765625
2010-03-24,5677.89990234375
2010-03-25,5727.7001953125
2010-03-26,5703
2010-03-29,5710.7001953125
2010-03-30,5672.2998046875
2010-03-31,5679.60009765625
2010-04-01,5744.89990234375
2010-04-02,5744.89990234375
2010-04-05,5744.89990234375
2010-04-06,5780.39990234375
2010-04-07,5762.10009765625
2010-04-08,5712.7001953125
2010-04-09,5771
2010-04-12,5777.7001953125
2010-04-13,5761.7001953125
2010-04-14,5796.2998046875
2010-04-15,5825
2010-04-16,5744
2010-04-19,5727.89990234375
2010-04-20,5783.7001953125
2010-04-21,5723.39990234375
2010-04-22,5665.2998046875
2010-04-23,5723.7001953125
2010-04-26,5753.89990234375
2010-04-27,5603.5
2010-04-28,5586.60009765625
2010-04-29,5617.7998046875
2010-04-30,5553.2998046875
2010-05-03,5553.2998046875
2010-05-04,5411.10009765625
2010-05-05,5341.89990234375
2010-05-06,5261
2010-05-07,5123
2010-05-10,5387.39990234375
2010-05-11,5334.2001953125
2010-05-12,5383.5
2010-05-13,5433.7001953125
2010-05-14,5262.89990234375
2010-05-17,5262.5
2010-05-18,5307.2998046875
2010-05-19,5158.10009765625
2010-05-20,5073.10009765625
2010-05-21,5062.89990234375
2010-05-24,5069.60009765625
2010-05-25,4940.7001953125
2010-05-26,5038.10009765625
2010-05-27,5195.2001953125
2010-05-28,5188.39990234375
2010-05-31,5188.39990234375
2010-06-01,5163.2998046875
2010-06-02,5151.2998046875
2010-06-03,5211.2001953125
2010-06-04,5126
2010-06-07,5069.10009765625
2010-06-08,5028.2001953125
2010-06-09,5085.89990234375
2010-06-10,5132.5
2010-06-11,5163.7001953125
2010-06-14,5202.10009765625
2010-06-15,5217.7998046875
2010-06-16,5237.89990234375
2010-06-17,5253.89990234375
2010-06-18,5250.7998046875
2010-06-21,5299.10009765625
2010-06-22,5247
2010-06-23,5178.5
2010-06-24,5100.2001953125
2010-06-25,5046.5
2010-06-28,5071.7001953125
2010-06-29,4914.2001953125
2010-06-30,4916.89990234375
2010-07-01,4805.7998046875
2010-07-02,4838.10009765625
2010-07-05,4823.5
2010-07-06,4965
2010-07-07,5014.7998046875
2010-07-08,5105.5
2010-07-09,5132.89990234375
2010-07-12,5167
2010-07-13,5271
2010-07-14,5253.5
2010-07-15,5211.2998046875
2010-07-16,5158.89990234375
2010-07-19,5148.2998046875
2010-07-20,5139.5
2010-07-21,5214.60009765625
2010-07-22,5313.7998046875
2010-07-23,5312.60009765625
2010-07-26,5351.10009765625
2010-07-27,5365.7001953125
2010-07-28,5319.7001953125
2010-07-29,5314
2010-07-30,5258
2010-08-02,5397.10009765625
2010-08-03,5396.5
2010-08-04,5386.2001953125
2010-08-05,5365.7998046875
2010-08-06,5332.39990234375
2010-08-09,5410.5
2010-08-10,5376.39990234375
2010-08-11,5245.2001953125
2010-08-12,5266.10009765625
2010-08-13,5275.39990234375
2010-08-16,5276.10009765625
2010-08-17,5350.60009765625
2010-08-18,5302.89990234375
2010-08-19,5211.2998046875
2010-08-20,5195.2998046875
2010-08-23,5234.7998046875
2010-08-24,5156
2010-08-25,5109.39990234375
2010-08-26,5155.7998046875
2010-08-27,5201.60009765625
2010-08-30,5201.60009765625
2010-08-31,5225.2001953125
2010-09-01,5366.39990234375
2010-09-02,5371
2010-09-03,5428.2001953125
2010-09-06,5439.2001953125
2010-09-07,5407.7998046875
2010-09-08,5429.7001953125
2010-09-09,5494.2001953125
2010-09-10,5501.60009765625
2010-09-13,5565.5
2010-09-14,5567.39990234375
2010-09-15,5555.60009765625
2010-09-16,5540.10009765625
2010-09-17,5508.5
2010-09-20,5602.5
2010-09-21,5576.2001953125
2010-09-22,5551.89990234375
2010-09-23,5547.10009765625
2010-09-24,5598.5
2010-09-27,5573.39990234375
2010-09-28,5578.39990234375
2010-09-29,5569.2998046875
2010-09-30,5548.60009765625
2010-10-01,5592.89990234375
2010-10-04,5556
2010-10-05,5635.7998046875
2010-10-06,5681.39990234375
2010-10-07,5662.10009765625
2010-10-08,5657.60009765625
2010-10-11,5672.39990234375
2010-10-12,5661.60009765625
2010-10-13,5747.39990234375
2010-10-14,5727.2001953125
2010-10-15,5703.39990234375
2010-10-18,5742.5
2010-10-19,5703.89990234375
2010-10-20,5728.89990234375
2010-10-21,5757.89990234375
2010-10-22,5741.39990234375
2010-10-25,5752
2010-10-26,5707.2998046875
2010-10-27,5646
2010-10-28,5677.89990234375
2010-10-29,5675.2001953125
2010-11-01,5694.60009765625
2010-11-02,5757.39990234375
2010-11-03,5749
2010-11-04,5862.7998046875
2010-11-05,5875.39990234375
2010-11-08,5850
2010-11-09,5875.2001953125
2010-11-10,5816.89990234375
2010-11-11,5815.2001953125
2010-11-12,5796.89990234375
2010-11-15,5820.39990234375
2010-11-16,5681.89990234375
2010-11-17,5692.60009765625
2010-11-18,5768.7001953125
2010-11-19,5732.7998046875
2010-11-22,5680.7998046875
2010-11-23,5581.2998046875
2010-11-24,5657.10009765625
2010-11-25,5698.89990234375
2010-11-26,5668.7001953125
2010-11-29,5551
2010-11-30,5528.2998046875
2010-12-01,5642.5
2010-12-02,5767.60009765625
2010-12-03,5745.2998046875
2010-12-06,5770.2998046875
2010-12-07,5808.5
2010-12-08,5794.5
2010-12-09,5808
2010-12-10,5813
2010-12-13,5860.7998046875
2010-12-14,5891.2001953125
2010-12-15,5882.2001953125
2010-12-16,5881.10009765625
2010-12-17,5871.7998046875
2010-12-20,5891.60009765625
2010-12-21,5951.7998046875
2010-12-22,5983.5
2010-12-23,5996.10009765625
2010-12-24,6008.89990234375
2010-12-27,6008.89990234375
2010-12-28,6008.89990234375
2010-12-29,5996.39990234375
2010-12-30,5971
2010-12-31,5899.89990234375
2011-01-03,5899.89990234375
2011-01-04,6013.89990234375
2011-01-05,6043.89990234375
2011-01-06,6019.5
2011-01-07,5984.2998046875
2011-01-10,5956.2998046875
2011-01-11,6014
2011-01-12,6050.7001953125
2011-01-13,6023.89990234375
2011-01-14,6002.10009765625
2011-01-17,5985.7001953125
2011-01-18,6056.39990234375
2011-01-19,5976.7001953125
2011-01-20,5867.89990234375
2011-01-21,5896.2998046875
2011-01-24,5943.89990234375
2011-01-25,5917.7001953125
2011-01-26,5969.2001953125
2011-01-27,5965.10009765625
2011-01-28,5881.39990234375
2011-01-31,5862.89990234375
2011-02-01,5957.7998046875
2011-02-02,6000.10009765625
2011-02-03,5983.2998046875
2011-02-04,5997.39990234375
2011-02-07,6051
2011-02-08,6091.2998046875
2011-02-09,6052.2998046875
2011-02-10,6020
2011-02-11,6062.89990234375
2011-02-14,6060.10009765625
2011-02-15,6037.10009765625
2011-02-16,6085.2998046875
2011-02-17,6087.39990234375
2011-02-18,6083
2011-02-21,6014.7998046875
2011-02-22,5996.7998046875
2011-02-23,5923.5
2011-02-24,5920
2011-02-25,6001.2001953125
2011-02-28,5994
2011-03-01,5935.7998046875
2011-03-02,5914.89990234375
2011-03-03,6005.10009765625
2011-03-04,5990.39990234375
2011-03-07,5973.7998046875
2011-03-08,5974.7998046875
2011-03-09,5937.2998046875
2011-03-10,5845.2998046875
2011-03-11,5828.7001953125
2011-03-14,5775.2001953125
2011-03-15,5695.2998046875
2011-03-16,5598.2001953125
2011-03-17,5696.10009765625
2011-03-18,5718.10009765625
2011-03-21,5786.10009765625
2011-03-22,5762.7001953125
2011-03-23,5795.89990234375
2011-03-24,5880.89990234375
2011-03-25,5900.7998046875
2011-03-28,5904.5
2011-03-29,5932.2001953125
2011-03-30,5948.2998046875
2011-03-31,5908.7998046875
2011-04-01,6009.89990234375
2011-04-04,6017
2011-04-05,6007.10009765625
2011-04-06,6041.10009765625
2011-04-07,6007.39990234375
2011-04-08,6055.7998046875
2011-04-11,6053.39990234375
2011-04-12,5964.5
2011-04-13,6010.39990234375
2011-04-14,5963.7998046875
2011-04-15,5996
2011-04-18,5870.10009765625
2011-04-19,5896.89990234375
2011-04-20,6022.2998046875
2011-04-21,6018.2998046875
2011-04-22,6018.2998046875
2011-04-25,6018.2998046875
2011-04-26,6069.39990234375
2011-04-27,6068.2001953125
2011-04-28,6069.89990234375
2011-04-29,6069.89990234375
2011-05-02,6069.89990234375
2011-05-03,6082.89990234375
2011-05-04,5984.10009765625
2011-05-05,5920
2011-05-06,5976.7998046875
2011-05-09,5942.7001953125
2011-05-10,6018.89990234375
2011-05-11,5976
2011-05-12,5945
2011-05-13,5925.89990234375
2011-05-16,5923.7001953125
2011-05-17,5861
2011-05-18,5923.5
2011-05-19,5956
2011-05-20,5948.5
2011-05-23,5835.89990234375
2011-05-24,5858.39990234375
2011-05-25,5870.10009765625
2011-05-26,5881
2011-05-27,5938.89990234375
2011-05-30,5938.89990234375
2011-05-31,5990
2011-06-01,5928.60009765625
2011-06-02,5847.89990234375
2011-06-03,5855
2011-06-06,5863.2001953125
2011-06-07,5864.7001953125
2011-06-08,5808.89990234375
2011-06-09,5856.2998046875
2011-06-10,5765.7998046875
2011-06-13,5773.5
2011-06-14,5803.10009765625
2011-06-15,5742.60009765625
2011-06-16,5698.7998046875
2011-06-17,5714.89990234375
2011-06-20,5693.39990234375
2011-06-21,5775.2998046875
2011-06-22,5773
2011-06-23,5674.39990234375
2011-06-24,5697.7001953125
2011-06-27,5722.2998046875
2011-06-28,5766.89990234375
2011-06-29,5856
2011-06-30,5945.7001953125
2011-07-01,5989.7998046875
2011-07-04,6017.5
2011-07-05,6024
2011-07-06,6002.89990234375
2011-07-07,6054.60009765625
2011-07-08,5990.60009765625
2011-07-11,5929.2001953125
2011-07-12,5869
2011-07-13,5906.39990234375
2011-07-14,5847
2011-07-15,5843.7001953125
2011-07-18,5752.7998046875
2011-07-19,5790
2011-07-20,5853.7998046875
2011-07-21,5899.89990234375
2011-07-22,5935
2011-07-25,5925.2998046875
2011-07-26,5929.7001953125
2011-07-27,5856.60009765625
2011-07-28,5873.2001953125
2011-07-29,5815.2001953125
2011-08-01,5774.39990234375
2011-08-02,5718.39990234375
2011-08-03,5584.5
2011-08-04,5393.10009765625
2011-08-05,5247
2011-08-08,5069
2011-08-09,5164.89990234375
2011-08-10,5007.2001953125
2011-08-11,5162.7998046875
2011-08-12,5320
2011-08-15,5350.60009765625
2011-08-16,5357.60009765625
2011-08-17,5331.60009765625
2011-08-18,5092.2001953125
2011-08-19,5040.7998046875
2011-08-22,5095.2998046875
2011-08-23,5129.39990234375
2011-08-24,5205.89990234375
2011-08-25,5131.10009765625
2011-08-26,5129.89990234375
2011-08-29,5129.89990234375
2011-08-30,5268.7001953125
2011-08-31,5394.5
2011-09-01,5418.7001953125
2011-09-02,5292
2011-09-05,5102.60009765625
2011-09-06,5156.7998046875
2011-09-07,5318.60009765625
2011-09-08,5340.39990234375
2011-09-09,5214.7001953125
2011-09-12,5129.60009765625
2011-09-13,5174.2998046875
2011-09-14,5227
2011-09-15,5337.5
2011-09-16,5368.39990234375
2011-09-19,5259.60009765625
2011-09-20,5363.7001953125
2011-09-21,5288.39990234375
2011-09-22,5041.60009765625
2011-09-23,5066.7998046875
2011-09-26,5089.39990234375
2011-09-27,5294.10009765625
2011-09-28,5217.60009765625
2011-09-29,5196.7998046875
2011-09-30,5128.5
